Batch,Subject,PVC_Nr,Sow,Coder,Behavior,Recipient,n
3,10,8590,784,Sarah,Mount,16,4
3,10,8590,784,Sarah,Mount,17,1
3,10,8590,784,Sarah,Mount,18,1
3,10,8590,784,Sarah,Mount,4,4
3,10,8590,784,Sarah,Mount,6,2
3,10,8590,784,Sarah,Mount,9,1
3,10,8590,784,Sarah,Nose ano,11,1
3,10,8590,784,Sarah,Nose ano,13,1
3,10,8590,784,Sarah,Nose ano,14,1
3,10,8590,784,Sarah,Nose ano,15,1
3,10,8590,784,Sarah,Nose ano,16,1
3,10,8590,784,Sarah,Nose ano,17,1
3,10,8590,784,Sarah,Nose ano,4,1
3,10,8590,784,Sarah,Nose ano,6,1
3,10,8590,784,Sarah,Nose body,12,1
3,10,8590,784,Sarah,Nose body,16,2
3,10,8590,784,Sarah,Nose body,17,1
3,10,8590,784,Sarah,Nose body,18,1
3,10,8590,784,Sarah,Nose body,3,1
3,10,8590,784,Sarah,Nose body,4,3
3,10,8590,784,Sarah,Nose body,5,1
3,10,8590,784,Sarah,Nose body,6,2
3,10,8590,784,Sarah,Nose body,9,2
3,10,8590,784,Sarah,Nose front,1,4
3,10,8590,784,Sarah,Nose front,12,1
3,10,8590,784,Sarah,Nose front,15,2
3,10,8590,784,Sarah,Nose front,16,6
3,10,8590,784,Sarah,Nose front,17,3
3,10,8590,784,Sarah,Nose front,18,2
3,10,8590,784,Sarah,Nose front,2,1
3,10,8590,784,Sarah,Nose front,3,3
3,10,8590,784,Sarah,Nose front,4,3
3,10,8590,784,Sarah,Nose front,6,1
3,10,8590,784,Sarah,Nose front,9,2
3,10,8590,784,Sarah,Play,11,2
3,10,8590,784,Sarah,Play,13,3
3,10,8590,784,Sarah,Play,14,1
3,10,8590,784,Sarah,Play,15,3
3,10,8590,784,Sarah,Play,17,5
3,10,8590,784,Sarah,Play,18,1
3,10,8590,784,Sarah,Play,1,1
3,10,8590,784,Sarah,Play,4,2
3,10,8590,784,Sarah,Play,6,2
3,10,8590,784,Sarah,Play,9,2
3,11,8646,781,Jen,Agonistic,1,2
3,11,8646,781,Jen,Agonistic,12,1
3,11,8646,781,Jen,Agonistic,14,4
3,11,8646,781,Jen,Agonistic,15,1
3,11,8646,781,Jen,Agonistic,16,1
3,11,8646,781,Jen,Agonistic,18,5
3,11,8646,781,Jen,Agonistic,6,1
3,11,8646,781,Jen,Agonistic,9,1
3,11,8646,781,Jen,Nose ano,9,1
3,11,8646,781,Jen,Nose body,2,1
3,11,8646,781,Jen,Nose body,8,1
3,11,8646,781,Jen,Nose body,9,1
3,11,8646,781,Jen,Nose front,1,1
3,11,8646,781,Jen,Nose front,10,1
3,11,8646,781,Jen,Nose front,13,1
3,11,8646,781,Jen,Nose front,14,3
3,11,8646,781,Jen,Nose front,17,2
3,11,8646,781,Jen,Nose front,18,1
3,11,8646,781,Jen,Nose front,2,2
3,11,8646,781,Jen,Nose front,4,2
3,11,8646,781,Jen,Nose front,5,2
3,11,8646,781,Jen,Nose front,7,2
3,11,8646,781,Jen,Nose front,8,3
3,11,8646,781,Jen,Nose front,9,1
3,11,8646,781,Jen,Play,10,1
3,11,8646,781,Jen,Play,4,1
3,11,8646,781,Jen,Play,5,1
3,11,8646,781,Jen,Social resting,2,1
3,11,8646,781,Sarah,Agonistic,10,2
3,11,8646,781,Sarah,Agonistic,12,1
3,11,8646,781,Sarah,Agonistic,13,1
3,11,8646,781,Sarah,Agonistic,16,1
3,11,8646,781,Sarah,Agonistic,17,2
3,11,8646,781,Sarah,Agonistic,18,2
3,11,8646,781,Sarah,Agonistic,4,6
3,11,8646,781,Sarah,Agonistic,6,2
3,11,8646,781,Sarah,Agonistic,9,2
3,11,8646,781,Sarah,Mount,13,3
3,11,8646,781,Sarah,Mount,16,1
3,11,8646,781,Sarah,Nose ano,12,1
3,11,8646,781,Sarah,Nose ano,4,1
3,11,8646,781,Sarah,Nose ano,6,1
3,11,8646,781,Sarah,Nose body,1,2
3,11,8646,781,Sarah,Nose body,10,1
3,11,8646,781,Sarah,Nose body,12,1
3,11,8646,781,Sarah,Nose body,13,1
3,11,8646,781,Sarah,Nose body,15,1
3,11,8646,781,Sarah,Nose body,16,1
3,11,8646,781,Sarah,Nose body,17,1
3,11,8646,781,Sarah,Nose body,2,3
3,11,8646,781,Sarah,Nose body,3,1
3,11,8646,781,Sarah,Nose body,6,1
3,11,8646,781,Sarah,Nose body,8,3
3,11,8646,781,Sarah,Nose body,9,1
3,11,8646,781,Sarah,Nose front,1,2
3,11,8646,781,Sarah,Nose front,10,1
3,11,8646,781,Sarah,Nose front,12,1
3,11,8646,781,Sarah,Nose front,13,1
3,11,8646,781,Sarah,Nose front,15,2
3,11,8646,781,Sarah,Nose front,16,1
3,11,8646,781,Sarah,Nose front,18,4
3,11,8646,781,Sarah,Nose front,2,1
3,11,8646,781,Sarah,Nose front,3,1
3,11,8646,781,Sarah,Nose front,4,5
3,11,8646,781,Sarah,Nose front,5,2
3,11,8646,781,Sarah,Nose front,6,1
3,11,8646,781,Sarah,Nose front,9,2
3,11,8646,781,Sarah,Play,12,1
3,11,8646,781,Sarah,Play,13,4
3,11,8646,781,Sarah,Play,14,1
3,11,8646,781,Sarah,Play,17,2
3,11,8646,781,Sarah,Play,18,3
3,11,8646,781,Sarah,Play,1,1
3,11,8646,781,Sarah,Play,4,2
3,11,8646,781,Sarah,Play,7,1
3,11,8646,781,Sarah,Social resting,18,3
3,11,8646,781,Sarah,Social resting,2,1
3,11,8646,781,Sarah,Social resting,9,1
3,12,8938,784,Jen,Agonistic,10,2
3,12,8938,784,Jen,Agonistic,11,1
3,12,8938,784,Jen,Agonistic,13,1
3,12,8938,784,Jen,Agonistic,18,1
3,12,8938,784,Jen,Agonistic,2,5
3,12,8938,784,Jen,Agonistic,5,1
3,12,8938,784,Jen,Agonistic,6,2
3,12,8938,784,Jen,Mount,18,4
3,12,8938,784,Jen,Mount,2,1
3,12,8938,784,Jen,Mount,5,1
3,12,8938,784,Jen,Mount,9,1
3,12,8938,784,Jen,Nose ano,13,1
3,12,8938,784,Jen,Nose ano,14,1
3,12,8938,784,Jen,Nose ano,17,2
3,12,8938,784,Jen,Nose ano,18,1
3,12,8938,784,Jen,Nose body,10,3
3,12,8938,784,Jen,Nose body,15,1
3,12,8938,784,Jen,Nose body,17,1
3,12,8938,784,Jen,Nose body,18,10
3,12,8938,784,Jen,Nose body,2,2
3,12,8938,784,Jen,Nose body,3,1
3,12,8938,784,Jen,Nose body,5,3
3,12,8938,784,Jen,Nose body,8,1
3,12,8938,784,Jen,Nose body,9,1
3,12,8938,784,Jen,Nose front,1,2
3,12,8938,784,Jen,Nose front,10,3
3,12,8938,784,Jen,Nose front,11,2
3,12,8938,784,Jen,Nose front,15,1
3,12,8938,784,Jen,Nose front,16,1
3,12,8938,784,Jen,Nose front,17,2
3,12,8938,784,Jen,Nose front,18,4
3,12,8938,784,Jen,Nose front,2,3
3,12,8938,784,Jen,Nose front,3,2
3,12,8938,784,Jen,Nose front,4,1
3,12,8938,784,Jen,Nose front,5,7
3,12,8938,784,Jen,Nose front,6,5
3,12,8938,784,Jen,Nose front,7,3
3,12,8938,784,Jen,Play,10,1
3,12,8938,784,Jen,Play,13,1
3,12,8938,784,Jen,Play,17,1
3,12,8938,784,Jen,Play,18,2
3,12,8938,784,Sarah,Agonistic,10,3
3,12,8938,784,Sarah,Agonistic,11,2
3,12,8938,784,Sarah,Agonistic,13,3
3,12,8938,784,Sarah,Agonistic,14,1
3,12,8938,784,Sarah,Agonistic,4,2
3,12,8938,784,Sarah,Agonistic,8,3
3,12,8938,784,Sarah,Agonistic,9,1
3,12,8938,784,Sarah,Mount,10,3
3,12,8938,784,Sarah,Mount,11,1
3,12,8938,784,Sarah,Mount,13,8
3,12,8938,784,Sarah,Mount,15,1
3,12,8938,784,Sarah,Mount,16,1
3,12,8938,784,Sarah,Mount,18,1
3,12,8938,784,Sarah,Mount,2,3
3,12,8938,784,Sarah,Mount,3,8
3,12,8938,784,Sarah,Mount,5,1
3,12,8938,784,Sarah,Mount,6,3
3,12,8938,784,Sarah,Nose ano,11,1
3,12,8938,784,Sarah,Nose ano,3,1
3,12,8938,784,Sarah,Nose ano,5,1
3,12,8938,784,Sarah,Nose ano,6,1
3,12,8938,784,Sarah,Nose body,1,1
3,12,8938,784,Sarah,Nose body,13,2
3,12,8938,784,Sarah,Nose body,15,3
3,12,8938,784,Sarah,Nose body,16,1
3,12,8938,784,Sarah,Nose body,2,4
3,12,8938,784,Sarah,Nose body,3,1
3,12,8938,784,Sarah,Nose body,4,2
3,12,8938,784,Sarah,Nose body,5,1
3,12,8938,784,Sarah,Nose body,6,2
3,12,8938,784,Sarah,Nose body,9,3
3,12,8938,784,Sarah,Nose front,1,1
3,12,8938,784,Sarah,Nose front,10,1
3,12,8938,784,Sarah,Nose front,11,1
3,12,8938,784,Sarah,Nose front,13,1
3,12,8938,784,Sarah,Nose front,14,1
3,12,8938,784,Sarah,Nose front,15,2
3,12,8938,784,Sarah,Nose front,17,1
3,12,8938,784,Sarah,Nose front,18,2
3,12,8938,784,Sarah,Nose front,2,1
3,12,8938,784,Sarah,Nose front,3,1
3,12,8938,784,Sarah,Nose front,4,2
3,12,8938,784,Sarah,Nose front,5,1
3,12,8938,784,Sarah,Nose front,6,1
3,12,8938,784,Sarah,Nose front,8,5
3,12,8938,784,Sarah,Nose front,9,3
3,12,8938,784,Sarah,Play,13,2
3,12,8938,784,Sarah,Play,4,1
3,12,8938,784,Sarah,Social resting,2,1
3,13,8587,588,Jen,Agonistic,1,1
3,13,8587,588,Jen,Agonistic,10,3
3,13,8587,588,Jen,Agonistic,12,2
3,13,8587,588,Jen,Agonistic,14,1
3,13,8587,588,Jen,Agonistic,15,1
3,13,8587,588,Jen,Agonistic,16,1
3,13,8587,588,Jen,Agonistic,17,1
3,13,8587,588,Jen,Agonistic,6,1
3,13,8587,588,Jen,Agonistic,7,1
3,13,8587,588,Jen,Nose ano,8,1
3,13,8587,588,Jen,Nose body,18,1
3,13,8587,588,Jen,Nose front,10,2
3,13,8587,588,Jen,Nose front,11,1
3,13,8587,588,Jen,Nose front,12,2
3,13,8587,588,Jen,Nose front,16,1
3,13,8587,588,Jen,Nose front,18,1
3,13,8587,588,Jen,Nose front,2,1
3,13,8587,588,Jen,Nose front,4,1
3,13,8587,588,Jen,Nose front,7,1
3,13,8587,588,Sarah,Agonistic,1,4
3,13,8587,588,Sarah,Agonistic,10,1
3,13,8587,588,Sarah,Agonistic,11,2
3,13,8587,588,Sarah,Agonistic,12,3
3,13,8587,588,Sarah,Agonistic,15,2
3,13,8587,588,Sarah,Agonistic,16,1
3,13,8587,588,Sarah,Agonistic,18,4
3,13,8587,588,Sarah,Agonistic,6,9
3,13,8587,588,Sarah,Agonistic,8,1
3,13,8587,588,Sarah,Agonistic,9,2
3,13,8587,588,Sarah,Nose body,16,1
3,13,8587,588,Sarah,Nose body,18,1
3,13,8587,588,Sarah,Nose body,3,1
3,13,8587,588,Sarah,Nose body,9,1
3,13,8587,588,Sarah,Nose front,1,1
3,13,8587,588,Sarah,Nose front,10,1
3,13,8587,588,Sarah,Nose front,11,3
3,13,8587,588,Sarah,Nose front,12,2
3,13,8587,588,Sarah,Nose front,14,1
3,13,8587,588,Sarah,Nose front,15,1
3,13,8587,588,Sarah,Nose front,16,1
3,13,8587,588,Sarah,Nose front,18,1
3,13,8587,588,Sarah,Nose front,2,2
3,13,8587,588,Sarah,Nose front,4,2
3,13,8587,588,Sarah,Nose front,6,2
3,13,8587,588,Sarah,Nose front,7,1
3,13,8587,588,Sarah,Nose front,9,1
3,13,8587,588,Sarah,Play,10,1
3,13,8587,588,Sarah,Play,11,3
3,13,8587,588,Sarah,Play,12,2
3,13,8587,588,Sarah,Play,14,2
3,13,8587,588,Sarah,Play,17,4
3,13,8587,588,Sarah,Play,18,3
3,13,8587,588,Sarah,Play,1,1
3,13,8587,588,Sarah,Play,2,1
3,13,8587,588,Sarah,Play,4,1
3,13,8587,588,Sarah,Play,5,1
3,13,8587,588,Sarah,Play,7,3
3,13,8587,588,Sarah,Play,8,1
3,13,8587,588,Sarah,Play,9,1
3,14,8696,743,Jen,Agonistic,1,1
3,14,8696,743,Jen,Agonistic,10,1
3,14,8696,743,Jen,Agonistic,11,5
3,14,8696,743,Jen,Agonistic,12,3
3,14,8696,743,Jen,Agonistic,13,2
3,14,8696,743,Jen,Agonistic,16,2
3,14,8696,743,Jen,Agonistic,17,2
3,14,8696,743,Jen,Agonistic,18,4
3,14,8696,743,Jen,Agonistic,2,1
3,14,8696,743,Jen,Agonistic,3,2
3,14,8696,743,Jen,Agonistic,5,1
3,14,8696,743,Jen,Agonistic,6,2
3,14,8696,743,Jen,Agonistic,7,7
3,14,8696,743,Jen,Agonistic,8,2
3,14,8696,743,Jen,Agonistic,9,1
3,14,8696,743,Jen,Mount,11,1
3,14,8696,743,Jen,Nose ano,16,1
3,14,8696,743,Jen,Nose ano,17,1
3,14,8696,743,Jen,Nose body,1,1
3,14,8696,743,Jen,Nose body,2,2
3,14,8696,743,Jen,Nose front,10,1
3,14,8696,743,Jen,Nose front,11,4
3,14,8696,743,Jen,Nose front,12,2
3,14,8696,743,Jen,Nose front,16,1
3,14,8696,743,Jen,Nose front,18,2
3,14,8696,743,Jen,Nose front,2,2
3,14,8696,743,Jen,Nose front,3,4
3,14,8696,743,Jen,Nose front,4,1
3,14,8696,743,Jen,Nose front,8,1
3,14,8696,743,Jen,Play,11,1
3,14,8696,743,Jen,Play,16,2
3,14,8696,743,Jen,Play,17,1
3,14,8696,743,Jen,Play,2,1
3,14,8696,743,Jen,Play,4,2
3,14,8696,743,Jen,Social resting,15,1
3,14,8696,743,Jen,Social resting,2,1
3,14,8696,743,Jen,Social resting,9,1
3,14,8696,743,Sarah,Agonistic,1,1
3,14,8696,743,Sarah,Agonistic,10,1
3,14,8696,743,Sarah,Agonistic,12,1
3,14,8696,743,Sarah,Agonistic,13,3
3,14,8696,743,Sarah,Agonistic,15,1
3,14,8696,743,Sarah,Agonistic,17,1
3,14,8696,743,Sarah,Agonistic,18,1
3,14,8696,743,Sarah,Agonistic,4,7
3,14,8696,743,Sarah,Agonistic,5,1
3,14,8696,743,Sarah,Agonistic,6,2
3,14,8696,743,Sarah,Agonistic,7,1
3,14,8696,743,Sarah,Agonistic,8,1
3,14,8696,743,Sarah,Agonistic,9,5
3,14,8696,743,Sarah,Mount,13,1
3,14,8696,743,Sarah,Mount,5,2
3,14,8696,743,Sarah,Nose ano,18,1
3,14,8696,743,Sarah,Nose ano,8,1
3,14,8696,743,Sarah,Nose body,13,1
3,14,8696,743,Sarah,Nose body,4,2
3,14,8696,743,Sarah,Nose body,8,2
3,14,8696,743,Sarah,Nose front,1,1
3,14,8696,743,Sarah,Nose front,13,2
3,14,8696,743,Sarah,Nose front,2,1
3,14,8696,743,Sarah,Nose front,3,2
3,14,8696,743,Sarah,Nose front,4,2
3,14,8696,743,Sarah,Nose front,8,1
3,14,8696,743,Sarah,Nose front,9,1
3,14,8696,743,Sarah,Play,2,2
3,14,8696,743,Sarah,Play,6,1
3,15,8828,762,Jen,Agonistic,10,1
3,15,8828,762,Jen,Agonistic,11,2
3,15,8828,762,Jen,Agonistic,12,1
3,15,8828,762,Jen,Agonistic,13,1
3,15,8828,762,Jen,Agonistic,16,1
3,15,8828,762,Jen,Agonistic,17,3
3,15,8828,762,Jen,Agonistic,18,3
3,15,8828,762,Jen,Agonistic,5,2
3,15,8828,762,Jen,Agonistic,8,1
3,15,8828,762,Jen,Agonistic,9,2
3,15,8828,762,Jen,Mount,13,1
3,15,8828,762,Jen,Mount,18,4
3,15,8828,762,Jen,Nose ano,12,2
3,15,8828,762,Jen,Nose body,12,1
3,15,8828,762,Jen,Nose body,13,1
3,15,8828,762,Jen,Nose body,5,1
3,15,8828,762,Jen,Nose front,1,1
3,15,8828,762,Jen,Nose front,10,1
3,15,8828,762,Jen,Nose front,11,1
3,15,8828,762,Jen,Nose front,17,2
3,15,8828,762,Jen,Nose front,18,1
3,15,8828,762,Jen,Nose front,2,1
3,15,8828,762,Jen,Nose front,3,1
3,15,8828,762,Jen,Nose front,4,1
3,15,8828,762,Jen,Nose front,9,1
3,15,8828,762,Jen,Play,9,1
3,15,8828,762,Jen,Social resting,17,1
3,15,8828,762,Jen,Social resting,2,1
3,15,8828,762,Jen,Social resting,3,1
3,15,8828,762,Jen,Social resting,4,1
3,15,8828,762,Jen,Social resting,7,1
3,15,8828,762,Jen,Social resting,8,1
3,15,8828,762,Jen,Social resting,9,1
3,15,8828,762,Sarah,Agonistic,1,1
3,15,8828,762,Sarah,Agonistic,10,4
3,15,8828,762,Sarah,Agonistic,12,1
3,15,8828,762,Sarah,Agonistic,13,1
3,15,8828,762,Sarah,Agonistic,16,3
3,15,8828,762,Sarah,Agonistic,17,3
3,15,8828,762,Sarah,Agonistic,18,8
3,15,8828,762,Sarah,Agonistic,3,2
3,15,8828,762,Sarah,Agonistic,4,1
3,15,8828,762,Sarah,Agonistic,6,1
3,15,8828,762,Sarah,Agonistic,7,3
3,15,8828,762,Sarah,Agonistic,8,3
3,15,8828,762,Sarah,Agonistic,9,1
3,15,8828,762,Sarah,Mount,16,3
3,15,8828,762,Sarah,Mount,18,6
3,15,8828,762,Sarah,Mount,4,2
3,15,8828,762,Sarah,Mount,8,1
3,15,8828,762,Sarah,Nose body,10,1
3,15,8828,762,Sarah,Nose body,12,3
3,15,8828,762,Sarah,Nose body,18,2
3,15,8828,762,Sarah,Nose body,3,1
3,15,8828,762,Sarah,Nose body,8,2
3,15,8828,762,Sarah,Nose front,1,1
3,15,8828,762,Sarah,Nose front,12,4
3,15,8828,762,Sarah,Nose front,13,1
3,15,8828,762,Sarah,Nose front,16,2
3,15,8828,762,Sarah,Nose front,18,2
3,15,8828,762,Sarah,Nose front,2,3
3,15,8828,762,Sarah,Nose front,3,1
3,15,8828,762,Sarah,Nose front,6,1
3,15,8828,762,Sarah,Nose front,9,2
3,15,8828,762,Sarah,Social resting,2,1
3,16,8565,733,Jen,Agonistic,10,1
3,16,8565,733,Jen,Agonistic,14,3
3,16,8565,733,Jen,Agonistic,15,1
3,16,8565,733,Jen,Agonistic,18,5
3,16,8565,733,Jen,Agonistic,3,7
3,16,8565,733,Jen,Agonistic,5,1
3,16,8565,733,Jen,Agonistic,6,1
3,16,8565,733,Jen,Agonistic,9,1
3,16,8565,733,Jen,Mount,1,1
3,16,8565,733,Jen,Mount,18,3
3,16,8565,733,Jen,Mount,3,4
3,16,8565,733,Jen,Nose body,1,1
3,16,8565,733,Jen,Nose body,4,1
3,16,8565,733,Jen,Nose body,5,2
3,16,8565,733,Jen,Nose front,10,1
3,16,8565,733,Jen,Nose front,11,1
3,16,8565,733,Jen,Nose front,12,3
3,16,8565,733,Jen,Nose front,13,1
3,16,8565,733,Jen,Nose front,14,2
3,16,8565,733,Jen,Nose front,17,2
3,16,8565,733,Jen,Nose front,18,2
3,16,8565,733,Jen,Nose front,3,6
3,16,8565,733,Jen,Nose front,4,1
3,16,8565,733,Jen,Nose front,5,2
3,16,8565,733,Jen,Nose front,7,1
3,16,8565,733,Jen,Nose front,8,1
3,16,8565,733,Jen,Nose front,9,3
3,16,8565,733,Jen,Play,13,1
3,16,8565,733,Jen,Play,18,1
3,16,8565,733,Sarah,Agonistic,1,9
3,16,8565,733,Sarah,Agonistic,10,4
3,16,8565,733,Sarah,Agonistic,11,1
3,16,8565,733,Sarah,Agonistic,12,2
3,16,8565,733,Sarah,Agonistic,13,1
3,16,8565,733,Sarah,Agonistic,14,1
3,16,8565,733,Sarah,Agonistic,15,5
3,16,8565,733,Sarah,Agonistic,17,1
3,16,8565,733,Sarah,Agonistic,3,1
3,16,8565,733,Sarah,Agonistic,4,5
3,16,8565,733,Sarah,Agonistic,7,2
3,16,8565,733,Sarah,Agonistic,9,1
3,16,8565,733,Sarah,Nose ano,9,1
3,16,8565,733,Sarah,Nose body,11,1
3,16,8565,733,Sarah,Nose body,18,1
3,16,8565,733,Sarah,Nose body,2,1
3,16,8565,733,Sarah,Nose body,4,3
3,16,8565,733,Sarah,Nose front,11,3
3,16,8565,733,Sarah,Nose front,12,1
3,16,8565,733,Sarah,Nose front,13,1
3,16,8565,733,Sarah,Nose front,15,3
3,16,8565,733,Sarah,Nose front,2,1
3,16,8565,733,Sarah,Nose front,3,1
3,16,8565,733,Sarah,Nose front,4,1
3,16,8565,733,Sarah,Nose front,5,1
3,16,8565,733,Sarah,Nose front,6,1
3,16,8565,733,Sarah,Nose front,7,1
3,16,8565,733,Sarah,Play,11,1
3,16,8565,733,Sarah,Play,12,1
3,16,8565,733,Sarah,Play,9,1
3,16,8565,733,Sarah,Social resting,2,2
3,16,8565,733,Sarah,Social resting,3,2
3,17,8776,762,Jen,Agonistic,10,4
3,17,8776,762,Jen,Agonistic,13,2
3,17,8776,762,Jen,Agonistic,14,1
3,17,8776,762,Jen,Agonistic,15,3
3,17,8776,762,Jen,Agonistic,18,3
3,17,8776,762,Jen,Agonistic,3,2
3,17,8776,762,Jen,Agonistic,4,3
3,17,8776,762,Jen,Agonistic,5,8
3,17,8776,762,Jen,Agonistic,6,1
3,17,8776,762,Jen,Agonistic,7,5
3,17,8776,762,Jen,Agonistic,8,1
3,17,8776,762,Jen,Agonistic,9,3
3,17,8776,762,Jen,Mount,15,1
3,17,8776,762,Jen,Mount,3,4
3,17,8776,762,Jen,Mount,7,1
3,17,8776,762,Jen,Mount,8,1
3,17,8776,762,Jen,Mount,9,1
3,17,8776,762,Jen,Nose body,12,1
3,17,8776,762,Jen,Nose body,18,2
3,17,8776,762,Jen,Nose body,2,1
3,17,8776,762,Jen,Nose body,3,1
3,17,8776,762,Jen,Nose body,5,3
3,17,8776,762,Jen,Nose body,9,3
3,17,8776,762,Jen,Nose front,10,2
3,17,8776,762,Jen,Nose front,11,3
3,17,8776,762,Jen,Nose front,12,2
3,17,8776,762,Jen,Nose front,14,1
3,17,8776,762,Jen,Nose front,15,2
3,17,8776,762,Jen,Nose front,18,1
3,17,8776,762,Jen,Nose front,2,1
3,17,8776,762,Jen,Nose front,4,2
3,17,8776,762,Jen,Nose front,5,5
3,17,8776,762,Jen,Nose front,6,2
3,17,8776,762,Jen,Nose front,7,1
3,17,8776,762,Jen,Nose front,9,1
3,17,8776,762,Jen,Play,10,1
3,17,8776,762,Jen,Play,18,1
3,17,8776,762,Jen,Play,5,1
3,17,8776,762,Jen,Play,7,2
3,17,8776,762,Jen,Social resting,9,1
3,17,8776,762,Sarah,Agonistic,1,2
3,17,8776,762,Sarah,Agonistic,10,8
3,17,8776,762,Sarah,Agonistic,11,2
3,17,8776,762,Sarah,Agonistic,13,2
3,17,8776,762,Sarah,Agonistic,14,1
3,17,8776,762,Sarah,Agonistic,15,1
3,17,8776,762,Sarah,Agonistic,16,2
3,17,8776,762,Sarah,Agonistic,2,1
3,17,8776,762,Sarah,Agonistic,4,2
3,17,8776,762,Sarah,Agonistic,5,5
3,17,8776,762,Sarah,Agonistic,6,4
3,17,8776,762,Sarah,Agonistic,7,1
3,17,8776,762,Sarah,Agonistic,8,1
3,17,8776,762,Sarah,Agonistic,9,3
3,17,8776,762,Sarah,Mount,15,1
3,17,8776,762,Sarah,Mount,16,3
3,17,8776,762,Sarah,Mount,5,2
3,17,8776,762,Sarah,Mount,6,1
3,17,8776,762,Sarah,Nose ano,6,1
3,17,8776,762,Sarah,Nose body,10,1
3,17,8776,762,Sarah,Nose body,13,1
3,17,8776,762,Sarah,Nose body,16,2
3,17,8776,762,Sarah,Nose body,4,1
3,17,8776,762,Sarah,Nose body,6,1
3,17,8776,762,Sarah,Nose body,8,2
3,17,8776,762,Sarah,Nose front,1,6
3,17,8776,762,Sarah,Nose front,10,2
3,17,8776,762,Sarah,Nose front,11,1
3,17,8776,762,Sarah,Nose front,13,1
3,17,8776,762,Sarah,Nose front,16,1
3,17,8776,762,Sarah,Nose front,2,3
3,17,8776,762,Sarah,Nose front,3,1
3,17,8776,762,Sarah,Nose front,4,2
3,17,8776,762,Sarah,Nose front,5,4
3,17,8776,762,Sarah,Nose front,9,4
3,17,8776,762,Sarah,Play,10,3
3,17,8776,762,Sarah,Play,11,3
3,17,8776,762,Sarah,Play,12,1
3,17,8776,762,Sarah,Play,13,3
3,17,8776,762,Sarah,Play,14,1
3,17,8776,762,Sarah,Play,15,4
3,17,8776,762,Sarah,Play,16,1
3,17,8776,762,Sarah,Play,18,3
3,17,8776,762,Sarah,Play,1,1
3,17,8776,762,Sarah,Play,2,2
3,17,8776,762,Sarah,Play,3,1
3,17,8776,762,Sarah,Play,5,2
3,17,8776,762,Sarah,Play,7,1
3,18,8555,773,Jen,Agonistic,10,3
3,18,8555,773,Jen,Agonistic,11,2
3,18,8555,773,Jen,Agonistic,12,6
3,18,8555,773,Jen,Agonistic,14,1
3,18,8555,773,Jen,Agonistic,15,2
3,18,8555,773,Jen,Agonistic,16,5
3,18,8555,773,Jen,Agonistic,17,3
3,18,8555,773,Jen,Agonistic,5,2
3,18,8555,773,Jen,Agonistic,6,2
3,18,8555,773,Jen,Agonistic,7,1
3,18,8555,773,Jen,Agonistic,8,1
3,18,8555,773,Jen,Agonistic,9,5
3,18,8555,773,Jen,Mount,12,4
3,18,8555,773,Jen,Mount,15,1
3,18,8555,773,Jen,Mount,16,2
3,18,8555,773,Jen,Mount,5,2
3,18,8555,773,Jen,Mount,8,2
3,18,8555,773,Jen,Mount,9,3
3,18,8555,773,Jen,Nose ano,17,1
3,18,8555,773,Jen,Nose body,13,1
3,18,8555,773,Jen,Nose body,16,2
3,18,8555,773,Jen,Nose body,17,1
3,18,8555,773,Jen,Nose body,8,4
3,18,8555,773,Jen,Nose front,10,2
3,18,8555,773,Jen,Nose front,12,1
3,18,8555,773,Jen,Nose front,14,2
3,18,8555,773,Jen,Nose front,3,1
3,18,8555,773,Jen,Nose front,6,1
3,18,8555,773,Jen,Play,14,1
3,18,8555,773,Jen,Play,16,1
3,18,8555,773,Jen,Play,3,1
3,18,8555,773,Jen,Play,5,1
3,18,8555,773,Jen,Play,7,1
3,18,8555,773,Jen,Play,9,1
3,18,8555,773,Jen,Social resting,5,1
3,18,8555,773,Jen,Social resting,7,1
3,18,8555,773,Sarah,Agonistic,1,2
3,18,8555,773,Sarah,Agonistic,11,3
3,18,8555,773,Sarah,Agonistic,13,2
3,18,8555,773,Sarah,Agonistic,5,1
3,18,8555,773,Sarah,Mount,12,2
3,18,8555,773,Sarah,Mount,15,1
3,18,8555,773,Sarah,Mount,18,1
3,18,8555,773,Sarah,Mount,5,5
3,18,8555,773,Sarah,Nose ano,12,1
3,18,8555,773,Sarah,Nose ano,9,1
3,18,8555,773,Sarah,Nose body,10,1
3,18,8555,773,Sarah,Nose body,11,1
3,18,8555,773,Sarah,Nose body,12,2
3,18,8555,773,Sarah,Nose body,16,1
3,18,8555,773,Sarah,Nose body,4,1
3,18,8555,773,Sarah,Nose body,8,4
3,18,8555,773,Sarah,Nose body,9,2
3,18,8555,773,Sarah,Nose front,10,1
3,18,8555,773,Sarah,Nose front,11,1
3,18,8555,773,Sarah,Nose front,16,1
3,18,8555,773,Sarah,Nose front,4,1
3,18,8555,773,Sarah,Nose front,5,1
3,18,8555,773,Sarah,Nose front,7,1
3,18,8555,773,Sarah,Nose front,8,4
3,18,8555,773,Sarah,Play,11,1
3,18,8555,773,Sarah,Social resting,15,1
3,18,8555,773,Sarah,Social resting,2,1
3,18,8555,773,Sarah,Social resting,8,1
4,1,7910,783,Sarah,Agonistic,11,2
4,1,7910,783,Sarah,Agonistic,13,6
4,1,7910,783,Sarah,Agonistic,14,5
